CIDH920105.lag1,CIDH920105.lag2,CIDH920105.lag3,BHAR880101.lag1,BHAR880101.lag2,BHAR880101.lag3,CHAM820101.lag1,CHAM820101.lag2,CHAM820101.lag3,CHAM820102.lag1,CHAM820102.lag2,CHAM820102.lag3,CHOC760101.lag1,CHOC760101.lag2,CHOC760101.lag3,BIGC670101.lag1,BIGC670101.lag2,BIGC670101.lag3,CHAM810101.lag1,CHAM810101.lag2,CHAM810101.lag3,DAYM780201.lag1,DAYM780201.lag2,DAYM780201.lag3,length,label
-0.291461703248216,-0.507453668032102,0.549094540013105,-0.0715849869100339,-0.4493825520715,0.473590452511936,0.0347568869257905,-0.0733757378972421,0.246751993514562,0.079538144776482,-0.0021185216965587,0.0129383316264388,0.121931608026925,-0.0845406703982122,0.321892553154829,-0.277670314215018,-0.326289745494348,0.357479923164013,-0.967548193909274,-0.936341262525427,1.25533093716239,-0.113980523940661,-0.00840190487194945,-0.218184996392865,16,APD
-0.222721369955175,-0.669708953417861,0.280682325715017,-0.303895947003988,-0.0205035355141789,-0.0949529355428406,0.302273144892437,-0.220319453328894,0.0178295355478529,0.140746544413763,0.0844844557735154,0.0300607201454122,0.42639305282746,-0.242243587534603,-0.0572678983720021,0.303178089073373,-0.428564864121453,-0.0649615038967337,-0.00417384732536056,-1.37684096821043,0.0261382792429009,0.0796767577560808,-0.233057946732914,-0.064318314997153,17,APD
-0.209540328447859,-0.707930041284153,0.279205338151022,-0.307573676934745,-0.0470586316295988,-0.0530025655634282,0.197983141728575,-0.210954054003022,0.0443838690023064,0.140691688894778,0.0844867361216477,0.030041116382874,0.274079051655814,-0.228275727396993,-0.0182786647172047,0.168515138119837,-0.361803001207917,-0.0527905614998576,-0.202173950383319,-0.786937212892931,0.0647195801124318,0.392447570627998,-0.0270507956682783,-0.100454209068225,17,APD
-0.170254604248266,-0.781804943213368,0.33770875427509,-0.275588513249002,-0.0540358689535367,-0.00472785453884566,0.130775256666562,-0.252166232153771,-0.0784363377914905,0.11903993542231,0.0464444647284032,0.00527600910791544,0.204469485509495,-0.27311990994406,-0.160845357475152,0.109654880196737,-0.463065503188242,-0.195981813090868,-0.12007110999147,-0.816617904984378,-0.0495275283348035,0.284170566372023,-0.0924759758892295,-0.097235404647734,17,APD
0.0900169198653073,0.0220185256245007,0.0299698325640967,0.130740750369047,0.23487732261583,0.0994904439864502,0.137986627963473,0.0642149052575734,0.065826873941405,0.0933058112821824,-0.0781615519447432,0.107665887232529,0.116746786588098,0.0834933918068203,0.140595339957021,0.198639937545119,0.0977592974937869,0.108431016033982,0.10423024293051,-0.0762571639594871,0.230516899007952,-0.05416096956625,-0.037469605610305,-0.00510700578430648,97,APD
-0.113427489698309,0.0846168230289508,0.423452943449794,-0.653046392085073,-0.213501015389885,1.38390301191554,-0.0398836241452771,0.395138705635129,1.4209416027255,0.234007847399021,0.265882697230959,0.320793110846811,-0.074399531341534,0.556497467176678,1.97575151911966,0.0988313803108916,0.609495992667038,1.77961045108106,-0.405667875428952,0.68866190691576,3.47704129506956,-0.0913730289199698,-0.113852138579159,0.0307739711518094,12,APD
-0.113498148610329,0.0878769977000755,0.367612326850967,-0.753653262704605,-0.135217013174489,1.11821034474321,-0.124378453134089,0.339729550732883,1.21064135208808,0.243544286520671,0.25028444651121,0.323530866180458,-0.176516535143641,0.486988148830391,1.70278093662773,0.0521271836393736,0.552763096081694,1.57252682735385,-0.427532124501647,0.635738001685361,3.11654710034982,-0.0692703217979085,-0.103890601666325,-0.0055077320083964,13,APD
-0.508507963890269,0.190232695706508,0.0236117995703065,-0.434325377406963,0.105269708616611,-0.244123973210613,0.415647161712023,0.50792956752286,0.475161424147262,0.00200269240310825,-0.0247204991856253,-0.0697500213886515,0.47035850075238,0.368398815169073,0.43915115175324,0.291082247459016,0.32563820271975,0.310129435981019,-0.128444569131851,0.0520923130462662,0.0378769227726336,-0.0284758731809395,0.249684967441751,0.115044371731644,25,APD
0.0696184595398257,-0.185478129931139,0.449335415079473,-0.340828460277461,-0.902413997700083,0.598219601510446,2.97584412247047,2.96477336940228,2.46158348749676,0.021025876235688,-0.394777778182409,0.23356434783422,2.38591956993694,2.38312829525483,2.02284710017574,1.99318873842818,2.02216082117049,1.71097600066395,0.02680079469137,0.0300642967153137,0.0280222223494542,0.836289406281896,0.76815529493327,0.748127178539101,6,APD
-0.107349309145105,0.152587641588938,0.501924151527365,0.0813489393457469,0.00783401948878932,0.34324731744051,0.180309726871688,0.464635754866812,0.262417082950133,-0.436477161578731,0.216147795810334,-0.231899911575733,0.288672938419658,0.719127758401484,0.271044641250371,0.0490152533786841,0.66797509912867,0.302350731489751,-0.590779747966036,1.21118383761923,-0.393192194822801,0.00416931461474772,0.376867120137278,-0.0644344731813685,21,APD
-0.182698458802953,-0.00800304708146245,0.238201538900635,-0.150109873137432,0.0438840090365616,-0.00495941935777041,0.317393019332716,0.0804546566104676,0.064083497529799,0.0453025625859361,0.0523889981203493,0.0428971037817206,0.367035390606155,0.0718494779282535,0.0765852914100609,0.661922019960968,0.287566339774641,0.126970914353947,0.120068247270395,0.0134261618353476,0.160628915282269,0.413005276638357,0.0896643364723554,-0.0807424708863264,17,APD
-0.164331936389819,0.0627783049673437,-0.186851352239135,0.0309816251131606,-0.000726290292048816,-0.25235293158148,-0.141170407806588,-0.000664985430311009,-0.121744204307181,0.0706797614085511,0.26290679597149,0.135193794837233,-0.168613666907888,-0.00928792569659443,-0.0841249602750686,-0.149136156480545,0.00963640588182997,-0.185706355624271,-0.270773335470833,0.167706939326285,-0.266621753753823,-0.165010495503303,0.0865303822268714,-0.0619309586320966,21,APD
0.0135070202944895,-0.253295364021918,-0.021818456463576,0.142559004422878,-0.28448000153794,0.0230433529409304,0.0140908642984758,-0.158809216897167,0.0886482802343832,-0.0510901528777739,-0.298466174308192,-0.185121259854734,-0.011762141403747,-0.0483082512442584,0.153794107981398,0.0729024546955118,-0.143297915530081,0.143788605715071,0.19936828400643,-0.240833635282246,0.335399333530604,-0.165924345492173,0.253169513612058,-0.158868430211831,44,APD
-0.0216991836456246,-0.24225483691797,0.0914327360631493,-0.07107542294319,-0.0950551735949693,0.224381374971755,0.17815105513486,0.33158436053577,0.387939599415927,0.185180551453345,0.245613768446027,0.124321847975763,0.216980445761591,0.323389109598147,0.375143668549816,0.177317838418058,0.31839607812965,0.263345722457007,0.14431231396289,0.203294910163723,-0.277213447514366,-0.0226289898425784,0.098572446483938,0.00834995734962722,37,APD
-0.0297234564399443,-0.271319587266876,0.156213895392717,-0.0809251805817222,-0.103552291705261,0.22909131600574,0.15350639856891,0.296212267296783,0.384126386079075,0.178594444899286,0.241676709483426,0.123816007033863,0.16766409746871,0.25375985191968,0.368332715077142,0.139756192420519,0.264448155535668,0.274911221416626,0.0017360812911,0.114488394937728,-0.112940408587759,-0.0100793207558477,0.201277067531618,0.0418585367014095,37,APD
-0.0621601229724635,-0.230668141023254,0.170498830583536,-0.000325064576000592,-0.10909522356568,0.194720751099357,0.191743643114813,0.323517261820252,0.410937165001486,0.13117153746746,0.205614879206345,0.0765296123245148,0.192499495404491,0.270506341686889,0.384046189173866,0.173240716312448,0.294645013042347,0.305553742605797,-0.0775592930878372,0.105825367952275,-0.138057239500623,0.00478693990739716,0.1717071137196,0.104776460660682,36,APD
-0.344711470641601,0.0291804903678026,0.0526110788543917,-0.445309632746935,0.189146695293321,-0.125016089860675,-0.174594051663514,0.426179551689536,0.181408458521725,-0.0748607644740316,0.0541688903132548,-0.00740324016901151,-0.130280161273647,0.267761351758045,0.160918558605532,-0.0687250437341815,0.415401427545148,0.0907530341768223,-0.0271282899821938,0.118536691496001,-0.184104579432669,0.188472278390818,0.343689217555414,0.25567163266827,26,APD
-0.170942070788868,0.0489109400772898,-0.178403262163346,0.0958779667338304,-0.431320496195346,-0.151223186541628,-0.0998715000875822,0.184201691353539,-0.0691022547104141,0.0630708163529733,-0.416853718693034,-0.373863190026561,-0.0659986979639618,0.245697263478717,-0.0694372652400148,-0.133253184630673,0.247056669626726,-0.0937762910303348,-0.184415408371803,0.0923984576931179,-0.465649391917148,0.0273492048869017,-0.197719875979741,0.0649868359152547,38,APD
-0.240367389848338,0.0156571781532048,-0.125165599152143,0.192318514350029,-0.129151058078756,-0.0454921780923108,-0.403663029979177,0.149658806846711,-0.229222776235138,0.0160518347385633,-0.191942262898249,-0.320324957243662,-0.401682893877662,0.204764210743959,-0.289114401282291,-0.352164846720251,0.166106225207652,-0.33328776870035,0.0554045164342949,-0.0398825259807005,-0.458243189857363,0.105484375748399,-0.00730073493862337,-0.0445552722402915,40,APD
-0.222882699084763,-0.00284275944249113,-0.0786815520664852,0.19404017160477,-0.0872279550292378,4.54839460438074e-06,-0.369047848110642,0.0857869380864026,-0.195284595408111,0.0193458018202278,-0.161540918933019,-0.294735449371419,-0.375043600534216,0.120593404321307,-0.252938614046853,-0.338054745359903,0.107950987823707,-0.288187158203664,0.00546863512022564,-0.0456174603083723,-0.474615811821452,0.0887634469966507,-0.00171875902709575,-0.0828421358781286,42,APD
-0.188039010785326,0.124611773116744,0.0304691189940041,-0.22366103104891,0.175651000740918,-0.274590206155697,-0.0190156383194783,-0.168743015175519,-0.166735370920438,-0.0499285424162667,-0.202323052187575,-0.345649860763989,0.0201075157655331,-0.197413542497797,-0.161438694430691,-0.0835814783340622,-0.097854312591831,-0.196302173761774,-0.242598434664117,-0.0670142450468687,-0.0300196985343765,0.034919213511275,0.206158250759325,0.048653322021907,41,APD
-0.256730287528409,0.0558811052769846,-0.0211307741102461,-0.160082645515844,-0.0585095483350052,-0.114744389633676,0.161041373870168,0.00335175925913134,-0.229373248933929,-0.12386691547734,-0.200514376506403,-0.271058803014818,0.213704393841209,0.0341328095385787,-0.243007013088684,0.0656298512484341,0.0714656283347917,-0.29986421462278,-0.141856766474156,0.0529488889779514,-0.202992027982438,-0.0461022439099547,0.0820623182544724,-0.00829468193267368,42,APD
-0.123813241872799,-0.130445310128274,0.039647407887842,0.148276761326983,-0.158650081965207,0.0280077592475131,-0.136491706918095,0.0330892968904351,-0.254091826952525,-0.0408508201450479,-0.29597497348395,-0.134339803012528,-0.149858923379888,0.051983183431545,-0.319066818291463,-0.145917211532812,-0.00847592109929675,-0.291893277138035,0.0873284933331415,0.00595445983316103,-0.371924868692856,0.169547587208496,0.185847439674928,0.25668282840852,42,APD
-0.237834798441345,-0.0317594676068801,-0.0316114263454196,0.108503364870961,-0.0897040946546836,0.0905546918551252,-0.0929265282283182,-0.0651602098605304,-0.195898607508737,0.00356908355249579,-0.169730475786358,-0.190194768522729,-0.0681613549389832,-0.0493886945213746,-0.252828761771178,-0.130749600989872,-0.0316554960118606,-0.277473707037364,-0.105013564159672,-0.199185420251974,-0.603858205247197,0.143328430000104,0.0429063878136615,-0.0695539840493332,40,APD
-0.283805359987276,0.0145520627341226,-0.110048263281451,0.0845974182447481,-0.158010535859439,0.0700619020821614,-0.103047684247714,0.0390294051863081,-0.218666271397762,-0.0523003610096991,-0.23859225008059,-0.135036430572865,-0.0659055623389334,0.0751576553292673,-0.265899681489467,-0.136463428776745,0.0522772282102314,-0.321537468871508,-0.0583504567897011,-0.201663431791854,-0.593935284509489,0.16769175438076,0.00818884630774404,-0.0951830729403089,38,APD
-0.246833068533885,-0.0181286728273357,-0.0448445583392751,0.076973579787311,-0.101375122497099,0.0712735257339016,-0.0865711726668985,-0.0282017085144529,-0.191365469053059,-0.049277990084099,-0.198391642759786,-0.119171301017658,-0.0695397621894054,-0.0214215368878098,-0.244223030018543,-0.13105987945641,-0.0145479162478474,-0.274773570077814,-0.0961582136385608,-0.202632739102751,-0.536588902267167,0.0829576827034795,-0.0304303713816865,-0.0714849692838021,40,APD
-0.0935459353878218,-0.331329613053071,0.24497292703104,0.068262619912934,-0.145571464260464,0.0648897288568441,-0.287469842615678,-0.128356004040378,0.148010517926752,0.0468213807190463,-0.267416021188533,-0.0594256865047728,-0.323308071369686,-0.0522543306472531,0.132417437596805,-0.349990057067477,-0.0889698074570624,0.192523011006942,-0.172344763811564,-0.155949291868275,0.175074272137692,0.00289953401051664,-0.181112553757147,0.126126126126126,40,APD
-0.160883406363571,-0.0620790695096109,0.0696718142284914,0.0859679135473709,-0.170896608298739,0.019949527607769,-0.0172272330495817,0.0610751204562471,-0.258381322517913,0.00522756447083941,-0.120653641920986,-0.45813170146566,0.0559530894483856,0.116165271029326,-0.270192435497924,-0.0500936900192492,0.0792640532614462,-0.214650053818861,0.175290910489211,0.016867152565857,-0.213991671935436,-0.0637297994742105,0.148872455562617,0.00576083457821269,38,APD
-0.185787262671226,0.0401197937735539,0.00671760765651323,-0.0200603150188433,-0.0207935740908383,-0.117522204007733,-0.113334249171685,0.198929537067612,-0.00438657693641456,-0.0397208347502144,-0.0960136489746009,-0.497764477066912,-0.0478372510833998,0.241523752637162,0.0934707802277334,-0.124715518653906,0.213788388820421,0.023530965896267,-0.0980943097925337,0.0689813993107841,-0.042346188041515,-0.0606381411742791,0.0810635871297955,0.0196484625394441,38,APD
-0.200605569033853,-0.0175386775528496,0.0220812917712178,0.0779282644799726,0.0689868733331705,-0.0344785563583743,-0.002490079529221,0.240143327083901,0.115667294089757,-0.00794549908222134,-0.0377665458509727,-0.421477965989302,0.0887568195437985,0.299286674247908,0.253802769361542,-0.0291078562103611,0.22581146712116,0.150181265608912,-0.155634135309514,-0.0325720403758178,0.136400438011004,-0.0963463248359453,0.0381448957189901,0.0378104765417723,42,APD
-0.219922100305,-0.300154217663723,0.251692344031177,-0.0341708748522654,-0.388573749780351,0.172039844295233,0.0564698570831918,0.462483369001617,0.430681590831027,0.0644305112623697,0.183863564960906,0.14830367222805,-0.00610844169561999,0.643656663815872,0.33590636020079,-0.401437753682321,0.431755772920906,0.406530366747866,-0.988305162083534,0.0897806583113357,0.345288056536833,-0.0909939622597276,-0.124111296102745,-0.0818108205016747,24,APD
-0.165558819691016,-0.266354371099092,-0.0211008961316521,-0.0830554107388534,-0.090934892711214,-0.0281006092339309,0.179523384467024,0.497596984798268,0.223181205463581,0.103173864894974,0.18807084331987,0.113837138706053,0.118179866241483,0.719204659016508,0.141206336078662,-0.18744088529074,0.487044852835287,-0.0507906440411172,-0.741474266119432,0.435872185229503,-0.44861129400718,0.0423805016213589,-0.368894794615518,0.0398652595631052,27,APD
-0.0652425764126151,-0.397465010590005,-0.000281752411677309,-0.0107124103417316,-0.0771720780015174,-0.0854456705243326,0.166872188379542,0.510754228729249,0.218612717987546,0.106084257489685,0.185685736780703,0.113171095213317,0.118179866241483,0.719204659016508,0.141206336078662,-0.197660191977429,0.497672931789445,-0.0539248758483744,-0.750458806104379,0.445582535111272,-0.454050464047086,0.00756831706048857,-0.289552641207849,-0.0620406211283788,27,APD
-0.113261567431693,-0.237915326419432,0.000476511773231209,-0.0909750087674224,-0.175115394885074,-0.0907978762447699,0.24661082243367,0.610339694956151,0.247035559470367,0.101883393459577,0.192551554835257,0.130816710753718,0.165472047049636,0.824292030558691,0.187748465738749,-0.15938584178257,0.572004150862772,-0.0532242193868587,-0.786183363010209,0.478443585849394,-0.493267140282181,-0.0236614221246496,-0.262137231112909,-0.0307547133475837,25,APD
-0.073843988655207,-0.416116224781668,-0.122488348104526,-0.0335878944320746,0.00939009587961229,0.0640518616222661,0.299468498851202,0.660161357552006,0.130265321022701,0.0880862582766625,0.176240212038069,0.0834699550705697,0.231233559621858,0.892313431829523,0.055859953823358,-0.0370643498378242,0.642236630323491,-0.252620985863483,-0.73677279727927,0.523430625190899,-1.2269773465074,-0.00721204768232364,-0.422395654099694,-0.139211165324748,25,APD
-0.0951483785711169,-0.319102258334534,0.0299964325661204,0.0746817378506108,-0.178362408553743,-0.101680694542993,0.247391780144659,0.505134989133726,0.265868010317783,0.103004446407802,0.175243551869661,0.102978184789122,0.251726322541996,0.727419966229024,0.246252455287916,-0.0913940101404788,0.457615814041323,-0.00612102724029869,-0.387844533986446,0.120258331949683,-0.256455913141228,0.0158862071162032,-0.461039536272074,0.0976627444938734,27,APD
0.0141915369988198,-0.65855987435724,0.244236938154585,0.0301812892682882,-0.590372758190403,0.0747408992713084,0.383247937181747,0.325903093722614,0.428315612158496,0.167637954647878,0.0268960648725234,0.179261939025503,0.600076900615025,0.42768530962473,0.611236451574325,0.291726245296905,0.0207515548905937,0.358348914506999,-0.0925776874698109,-1.49972931381848,0.430181769316546,0.187968332061305,-0.0647661353652454,0.205816083438402,20,APD
-0.0448907357546487,-0.622781509942256,0.252377854232239,0.0457437328487964,-0.654007935537014,0.0278267921883342,0.42631019763338,0.361471593326018,0.462335456634331,0.154932840867323,0.0116381031684835,0.146735882089715,0.647486855254544,0.486152750496802,0.649629147637553,0.271041379624291,0.00601631840208291,0.343502983371852,-0.242982039287985,-1.55059668649578,0.440447150295885,0.188961629331866,0.175293093081528,0.116641121755769,20,APD
0.0145708637896603,-0.658080963953553,0.243247713386315,0.0732242910621223,-0.557426958533488,0.0995499469636892,0.42631019763338,0.361471593326018,0.462335456634331,0.154681702526963,0.0188915269011074,0.16479039821814,0.648176058879755,0.471564607096501,0.645534467276005,0.271041379624291,0.00601631840208291,0.343502983371852,-0.225407945286471,-1.58395692940721,0.424523685312185,0.253100253088091,0.102199027266912,0.0614505204704799,20,APD
-0.120740492974418,-0.527739452327821,0.0475068044952859,0.0368551709600373,-0.203027819236133,0.127198737083343,0.255572971969376,-0.0269486418190684,0.103205447921316,0.00626693254180084,-0.0373713811778185,0.0200375646318359,0.324516828496981,-0.0790585478479619,-0.0469462536039601,0.117589222338151,-0.394650055326005,-0.107493205354692,-0.0964723789256168,-0.659876673976149,-0.235853863814632,-0.0922389567603039,-0.0401255608835475,0.0326435829786691,27,APD
-0.118111748505831,-0.568501367376125,-0.00429059419686815,0.0418697760119549,-0.199976756135157,0.142017975255478,0.287740848580254,-0.0551045248749998,0.0539629556456055,0.0435597428730408,-0.0458135454772651,0.005055066156315,0.366505233971378,-0.105744512216135,-0.0977175873278425,0.15829467329916,-0.430057643490231,-0.183187687530071,-0.0649736387430986,-0.694064434125927,-0.264595583393927,-0.119392460717783,-0.0637587382286666,-0.015966324519678,27,APD
-0.0482364904091108,-0.45128792270117,-0.0572507105216257,0.151179461457531,-0.173714858946441,0.151520689078646,0.35044844047758,0.0534140002956627,0.0471171324267286,0.109738508755958,-0.0685603984825794,0.000780875484917442,0.400249703774982,-0.0292153416726974,-0.000195274360476646,0.243422018736897,-0.346264197894253,-0.246355499429509,-0.00717309817327623,-0.624782003790244,-0.212847128786188,-0.0753883780632873,-0.112149748685655,-0.244749038714606,27,APD
-0.0764113433410298,-0.304876802401596,0.0043253768874869,0.0772225651816313,-0.137569425754202,-0.130035915849054,0.211854927425135,0.29771165751818,0.214903124578326,-0.0182649199727717,0.147925961204703,0.0375185524627238,0.216258843675365,0.440215031531066,0.209092893161952,-0.0346985328873598,0.0836932556782339,0.00333712899208716,-0.224422798358296,-0.133190960671939,0.0442538508369626,0.0191007790522494,-0.327898780980992,0.00236870991969553,27,APD
-0.177512211131469,-0.543476605212761,0.00769134874992983,-0.0269984077482057,-0.329971128673143,0.10933129031995,0.353101110624955,-0.116462995942244,-0.253371447045382,0.0814583718031033,-0.0398436373148952,-0.0461133258664709,0.418407568516119,-0.164712774389193,-0.391174747579172,0.289410048507453,-0.421781724184436,-0.484204570650684,0.109859343503186,-0.817463743637603,-0.418901020464638,-0.0298362642229997,-0.0259518169738286,0.00716711280579803,27,APD
